exam_id,class_section_id,subject_id,exam_date,start_time,max_marks,room,marks_locked_at,marks_locked_by,school_id,id,created_at,updated_at
26,51,32,2026-08-04,09:00:00,80.00,,,,36,446,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,51,33,2026-08-05,09:00:00,80.00,,,,36,447,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,51,34,2026-08-06,09:00:00,80.00,,,,36,448,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,51,35,2026-08-07,09:00:00,80.00,,,,36,449,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,51,36,2026-08-08,09:00:00,80.00,,,,36,450,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,51,40,2026-08-09,09:00:00,80.00,,,,36,451,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,52,32,2026-08-04,09:00:00,80.00,,,,36,452,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,52,33,2026-08-05,09:00:00,80.00,,,,36,453,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,52,34,2026-08-06,09:00:00,80.00,,,,36,454,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,52,35,2026-08-07,09:00:00,80.00,,,,36,455,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,52,36,2026-08-08,09:00:00,80.00,,,,36,456,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,52,40,2026-08-09,09:00:00,80.00,,,,36,457,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,53,32,2026-08-04,09:00:00,80.00,,,,36,458,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,53,33,2026-08-05,09:00:00,80.00,,,,36,459,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,53,34,2026-08-06,09:00:00,80.00,,,,36,460,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,53,38,2026-08-07,09:00:00,80.00,,,,36,461,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,53,37,2026-08-08,09:00:00,80.00,,,,36,462,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,53,39,2026-08-09,09:00:00,80.00,,,,36,463,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,54,32,2026-08-04,09:00:00,80.00,,,,36,464,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,54,33,2026-08-05,09:00:00,80.00,,,,36,465,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,54,34,2026-08-06,09:00:00,80.00,,,,36,466,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,54,38,2026-08-07,09:00:00,80.00,,,,36,467,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,54,37,2026-08-08,09:00:00,80.00,,,,36,468,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,54,39,2026-08-09,09:00:00,80.00,,,,36,469,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,55,32,2026-08-04,09:00:00,80.00,,,,36,470,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,55,33,2026-08-05,09:00:00,80.00,,,,36,471,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,55,34,2026-08-06,09:00:00,80.00,,,,36,472,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,55,38,2026-08-07,09:00:00,80.00,,,,36,473,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,55,37,2026-08-08,09:00:00,80.00,,,,36,474,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,55,39,2026-08-09,09:00:00,80.00,,,,36,475,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,56,32,2026-08-04,09:00:00,80.00,,,,36,476,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,56,33,2026-08-05,09:00:00,80.00,,,,36,477,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,56,34,2026-08-06,09:00:00,80.00,,,,36,478,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,56,38,2026-08-07,09:00:00,80.00,,,,36,479,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,56,37,2026-08-08,09:00:00,80.00,,,,36,480,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,56,39,2026-08-09,09:00:00,80.00,,,,36,481,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,57,32,2026-08-04,09:00:00,80.00,,,,36,482,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,57,33,2026-08-05,09:00:00,80.00,,,,36,483,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,57,34,2026-08-06,09:00:00,80.00,,,,36,484,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,57,38,2026-08-07,09:00:00,80.00,,,,36,485,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,57,37,2026-08-08,09:00:00,80.00,,,,36,486,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,57,39,2026-08-09,09:00:00,80.00,,,,36,487,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
