payment_id,invoice_line_id,amount,school_id,id,created_at,updated_at
305,10461,1000.00,36,801,2026-09-21 13:43:25.415312+05:30,2026-09-21 13:43:25.415312+05:30
305,10012,1600.00,36,802,2026-09-21 13:43:25.415312+05:30,2026-09-21 13:43:25.415312+05:30
305,10013,400.00,36,803,2026-09-21 13:43:25.415312+05:30,2026-09-21 13:43:25.415312+05:30
306,10462,1000.00,36,804,2026-09-21 13:43:25.440999+05:30,2026-09-21 13:43:25.440999+05:30
306,10242,500.00,36,805,2026-09-21 13:43:25.440999+05:30,2026-09-21 13:43:25.440999+05:30
307,9787,1600.00,36,806,2026-09-21 13:43:25.462343+05:30,2026-09-21 13:43:25.462343+05:30
307,9788,400.00,36,807,2026-09-21 13:43:25.462343+05:30,2026-09-21 13:43:25.462343+05:30
308,10464,1000.00,36,808,2026-09-21 13:43:25.503968+05:30,2026-09-21 13:43:25.503968+05:30
308,10017,1600.00,36,809,2026-09-21 13:43:25.503968+05:30,2026-09-21 13:43:25.503968+05:30
308,10018,400.00,36,810,2026-09-21 13:43:25.503968+05:30,2026-09-21 13:43:25.503968+05:30
309,9789,1472.00,36,811,2026-09-21 13:43:25.528641+05:30,2026-09-21 13:43:25.528641+05:30
309,9790,368.00,36,812,2026-09-21 13:43:25.528641+05:30,2026-09-21 13:43:25.528641+05:30
309,9791,1100.00,36,813,2026-09-21 13:43:25.528641+05:30,2026-09-21 13:43:25.528641+05:30
310,10467,1470.00,36,814,2026-09-21 13:43:25.567780+05:30,2026-09-21 13:43:25.567780+05:30
310,10019,1472.00,36,815,2026-09-21 13:43:25.567780+05:30,2026-09-21 13:43:25.567780+05:30
310,10020,368.00,36,816,2026-09-21 13:43:25.567780+05:30,2026-09-21 13:43:25.567780+05:30
310,10021,1100.00,36,817,2026-09-21 13:43:25.567780+05:30,2026-09-21 13:43:25.567780+05:30
311,9792,1472.00,36,818,2026-09-21 13:43:25.593695+05:30,2026-09-21 13:43:25.593695+05:30
311,9793,368.00,36,819,2026-09-21 13:43:25.593695+05:30,2026-09-21 13:43:25.593695+05:30
312,10470,920.00,36,820,2026-09-21 13:43:25.631402+05:30,2026-09-21 13:43:25.631402+05:30
312,10022,1472.00,36,821,2026-09-21 13:43:25.631402+05:30,2026-09-21 13:43:25.631402+05:30
312,10023,368.00,36,822,2026-09-21 13:43:25.631402+05:30,2026-09-21 13:43:25.631402+05:30
313,10471,920.00,36,823,2026-09-21 13:43:25.657234+05:30,2026-09-21 13:43:25.657234+05:30
313,10252,460.00,36,824,2026-09-21 13:43:25.657234+05:30,2026-09-21 13:43:25.657234+05:30
314,9796,1472.00,36,825,2026-09-21 13:43:25.678624+05:30,2026-09-21 13:43:25.678624+05:30
314,9797,368.00,36,826,2026-09-21 13:43:25.678624+05:30,2026-09-21 13:43:25.678624+05:30
315,10473,920.00,36,827,2026-09-21 13:43:25.721072+05:30,2026-09-21 13:43:25.721072+05:30
315,10026,1472.00,36,828,2026-09-21 13:43:25.721072+05:30,2026-09-21 13:43:25.721072+05:30
315,10027,368.00,36,829,2026-09-21 13:43:25.721072+05:30,2026-09-21 13:43:25.721072+05:30
316,9798,1472.00,36,830,2026-09-21 13:43:25.746728+05:30,2026-09-21 13:43:25.746728+05:30
316,9799,368.00,36,831,2026-09-21 13:43:25.746728+05:30,2026-09-21 13:43:25.746728+05:30
316,9800,1100.00,36,832,2026-09-21 13:43:25.746728+05:30,2026-09-21 13:43:25.746728+05:30
317,10476,1470.00,36,833,2026-09-21 13:43:25.787962+05:30,2026-09-21 13:43:25.787962+05:30
317,10028,1472.00,36,834,2026-09-21 13:43:25.787962+05:30,2026-09-21 13:43:25.787962+05:30
317,10029,368.00,36,835,2026-09-21 13:43:25.787962+05:30,2026-09-21 13:43:25.787962+05:30
317,10030,1100.00,36,836,2026-09-21 13:43:25.787962+05:30,2026-09-21 13:43:25.787962+05:30
318,10477,1470.00,36,837,2026-09-21 13:43:25.810365+05:30,2026-09-21 13:43:25.810365+05:30
318,10258,735.00,36,838,2026-09-21 13:43:25.810365+05:30,2026-09-21 13:43:25.810365+05:30
319,9803,1472.00,36,839,2026-09-21 13:43:25.831797+05:30,2026-09-21 13:43:25.831797+05:30
319,9804,368.00,36,840,2026-09-21 13:43:25.831797+05:30,2026-09-21 13:43:25.831797+05:30
320,10479,920.00,36,841,2026-09-21 13:43:25.873320+05:30,2026-09-21 13:43:25.873320+05:30
320,10033,1472.00,36,842,2026-09-21 13:43:25.873320+05:30,2026-09-21 13:43:25.873320+05:30
320,10034,368.00,36,843,2026-09-21 13:43:25.873320+05:30,2026-09-21 13:43:25.873320+05:30
321,9805,1472.00,36,844,2026-09-21 13:43:25.899810+05:30,2026-09-21 13:43:25.899810+05:30
321,9806,368.00,36,845,2026-09-21 13:43:25.899810+05:30,2026-09-21 13:43:25.899810+05:30
322,10482,920.00,36,846,2026-09-21 13:43:25.934318+05:30,2026-09-21 13:43:25.934318+05:30
322,10035,1472.00,36,847,2026-09-21 13:43:25.934318+05:30,2026-09-21 13:43:25.934318+05:30
322,10036,368.00,36,848,2026-09-21 13:43:25.934318+05:30,2026-09-21 13:43:25.934318+05:30
323,10483,920.00,36,849,2026-09-21 13:43:25.956185+05:30,2026-09-21 13:43:25.956185+05:30
323,10265,460.00,36,850,2026-09-21 13:43:25.956185+05:30,2026-09-21 13:43:25.956185+05:30
324,9810,1472.00,36,851,2026-09-21 13:43:25.976107+05:30,2026-09-21 13:43:25.976107+05:30
324,9811,368.00,36,852,2026-09-21 13:43:25.976107+05:30,2026-09-21 13:43:25.976107+05:30
325,10485,920.00,36,853,2026-09-21 13:43:26.020161+05:30,2026-09-21 13:43:26.020161+05:30
325,10040,1472.00,36,854,2026-09-21 13:43:26.020161+05:30,2026-09-21 13:43:26.020161+05:30
325,10041,368.00,36,855,2026-09-21 13:43:26.020161+05:30,2026-09-21 13:43:26.020161+05:30
326,9812,1344.00,36,856,2026-09-21 13:43:26.046289+05:30,2026-09-21 13:43:26.046289+05:30
326,9813,336.00,36,857,2026-09-21 13:43:26.046289+05:30,2026-09-21 13:43:26.046289+05:30
326,9814,800.00,36,858,2026-09-21 13:43:26.046289+05:30,2026-09-21 13:43:26.046289+05:30
327,10488,1240.00,36,859,2026-09-21 13:43:26.080675+05:30,2026-09-21 13:43:26.080675+05:30
327,10042,1344.00,36,860,2026-09-21 13:43:26.080675+05:30,2026-09-21 13:43:26.080675+05:30
327,10043,336.00,36,861,2026-09-21 13:43:26.080675+05:30,2026-09-21 13:43:26.080675+05:30
327,10044,800.00,36,862,2026-09-21 13:43:26.080675+05:30,2026-09-21 13:43:26.080675+05:30
328,9815,1344.00,36,863,2026-09-21 13:43:26.104015+05:30,2026-09-21 13:43:26.104015+05:30
328,9816,336.00,36,864,2026-09-21 13:43:26.104015+05:30,2026-09-21 13:43:26.104015+05:30
329,10491,840.00,36,865,2026-09-21 13:43:26.137733+05:30,2026-09-21 13:43:26.137733+05:30
329,10045,1344.00,36,866,2026-09-21 13:43:26.137733+05:30,2026-09-21 13:43:26.137733+05:30
329,10046,336.00,36,867,2026-09-21 13:43:26.137733+05:30,2026-09-21 13:43:26.137733+05:30
330,10492,840.00,36,868,2026-09-21 13:43:26.162442+05:30,2026-09-21 13:43:26.162442+05:30
330,10275,420.00,36,869,2026-09-21 13:43:26.162442+05:30,2026-09-21 13:43:26.162442+05:30
331,9819,1344.00,36,870,2026-09-21 13:43:26.183075+05:30,2026-09-21 13:43:26.183075+05:30
331,9820,336.00,36,871,2026-09-21 13:43:26.183075+05:30,2026-09-21 13:43:26.183075+05:30
332,10494,840.00,36,872,2026-09-21 13:43:26.216870+05:30,2026-09-21 13:43:26.216870+05:30
332,10049,1344.00,36,873,2026-09-21 13:43:26.216870+05:30,2026-09-21 13:43:26.216870+05:30
332,10050,336.00,36,874,2026-09-21 13:43:26.216870+05:30,2026-09-21 13:43:26.216870+05:30
333,9821,1344.00,36,875,2026-09-21 13:43:26.239779+05:30,2026-09-21 13:43:26.239779+05:30
333,9822,336.00,36,876,2026-09-21 13:43:26.239779+05:30,2026-09-21 13:43:26.239779+05:30
333,9823,800.00,36,877,2026-09-21 13:43:26.239779+05:30,2026-09-21 13:43:26.239779+05:30
334,10497,1240.00,36,878,2026-09-21 13:43:26.272858+05:30,2026-09-21 13:43:26.272858+05:30
334,10051,1344.00,36,879,2026-09-21 13:43:26.272858+05:30,2026-09-21 13:43:26.272858+05:30
334,10052,336.00,36,880,2026-09-21 13:43:26.272858+05:30,2026-09-21 13:43:26.272858+05:30
334,10053,800.00,36,881,2026-09-21 13:43:26.272858+05:30,2026-09-21 13:43:26.272858+05:30
335,10498,1240.00,36,882,2026-09-21 13:43:26.295327+05:30,2026-09-21 13:43:26.295327+05:30
335,10281,620.00,36,883,2026-09-21 13:43:26.295327+05:30,2026-09-21 13:43:26.295327+05:30
336,9826,1344.00,36,884,2026-09-21 13:43:26.316108+05:30,2026-09-21 13:43:26.316108+05:30
336,9827,336.00,36,885,2026-09-21 13:43:26.316108+05:30,2026-09-21 13:43:26.316108+05:30
337,10500,840.00,36,886,2026-09-21 13:43:26.349809+05:30,2026-09-21 13:43:26.349809+05:30
337,10056,1344.00,36,887,2026-09-21 13:43:26.349809+05:30,2026-09-21 13:43:26.349809+05:30
337,10057,336.00,36,888,2026-09-21 13:43:26.349809+05:30,2026-09-21 13:43:26.349809+05:30
338,9828,1344.00,36,889,2026-09-21 13:43:26.372285+05:30,2026-09-21 13:43:26.372285+05:30
338,9829,336.00,36,890,2026-09-21 13:43:26.372285+05:30,2026-09-21 13:43:26.372285+05:30
339,10503,840.00,36,891,2026-09-21 13:43:26.441444+05:30,2026-09-21 13:43:26.441444+05:30
339,10058,1344.00,36,892,2026-09-21 13:43:26.441444+05:30,2026-09-21 13:43:26.441444+05:30
339,10059,336.00,36,893,2026-09-21 13:43:26.441444+05:30,2026-09-21 13:43:26.441444+05:30
340,10504,840.00,36,894,2026-09-21 13:43:26.466957+05:30,2026-09-21 13:43:26.466957+05:30
340,10288,420.00,36,895,2026-09-21 13:43:26.466957+05:30,2026-09-21 13:43:26.466957+05:30
341,9833,1344.00,36,896,2026-09-21 13:43:26.487525+05:30,2026-09-21 13:43:26.487525+05:30
341,9834,336.00,36,897,2026-09-21 13:43:26.487525+05:30,2026-09-21 13:43:26.487525+05:30
342,10506,840.00,36,898,2026-09-21 13:43:26.521140+05:30,2026-09-21 13:43:26.521140+05:30
342,10063,1344.00,36,899,2026-09-21 13:43:26.521140+05:30,2026-09-21 13:43:26.521140+05:30
342,10064,336.00,36,900,2026-09-21 13:43:26.521140+05:30,2026-09-21 13:43:26.521140+05:30
343,9835,1216.00,36,901,2026-09-21 13:43:26.542626+05:30,2026-09-21 13:43:26.542626+05:30
343,9836,304.00,36,902,2026-09-21 13:43:26.542626+05:30,2026-09-21 13:43:26.542626+05:30
343,9837,1500.00,36,903,2026-09-21 13:43:26.542626+05:30,2026-09-21 13:43:26.542626+05:30
344,10509,1510.00,36,904,2026-09-21 13:43:26.576795+05:30,2026-09-21 13:43:26.576795+05:30
344,10065,1216.00,36,905,2026-09-21 13:43:26.576795+05:30,2026-09-21 13:43:26.576795+05:30
344,10066,304.00,36,906,2026-09-21 13:43:26.576795+05:30,2026-09-21 13:43:26.576795+05:30
344,10067,1500.00,36,907,2026-09-21 13:43:26.576795+05:30,2026-09-21 13:43:26.576795+05:30
345,9838,1216.00,36,908,2026-09-21 13:43:26.599720+05:30,2026-09-21 13:43:26.599720+05:30
345,9839,304.00,36,909,2026-09-21 13:43:26.599720+05:30,2026-09-21 13:43:26.599720+05:30
346,10512,760.00,36,910,2026-09-21 13:43:26.634906+05:30,2026-09-21 13:43:26.634906+05:30
346,10068,1216.00,36,911,2026-09-21 13:43:26.634906+05:30,2026-09-21 13:43:26.634906+05:30
346,10069,304.00,36,912,2026-09-21 13:43:26.634906+05:30,2026-09-21 13:43:26.634906+05:30
347,10513,760.00,36,913,2026-09-21 13:43:26.656324+05:30,2026-09-21 13:43:26.656324+05:30
347,10298,380.00,36,914,2026-09-21 13:43:26.656324+05:30,2026-09-21 13:43:26.656324+05:30
348,9842,1216.00,36,915,2026-09-21 13:43:26.676388+05:30,2026-09-21 13:43:26.676388+05:30
348,9843,304.00,36,916,2026-09-21 13:43:26.676388+05:30,2026-09-21 13:43:26.676388+05:30
349,10515,760.00,36,917,2026-09-21 13:43:26.712507+05:30,2026-09-21 13:43:26.712507+05:30
349,10072,1216.00,36,918,2026-09-21 13:43:26.712507+05:30,2026-09-21 13:43:26.712507+05:30
349,10073,304.00,36,919,2026-09-21 13:43:26.712507+05:30,2026-09-21 13:43:26.712507+05:30
350,9844,1216.00,36,920,2026-09-21 13:43:26.741065+05:30,2026-09-21 13:43:26.741065+05:30
350,9845,304.00,36,921,2026-09-21 13:43:26.741065+05:30,2026-09-21 13:43:26.741065+05:30
350,9846,1100.00,36,922,2026-09-21 13:43:26.741065+05:30,2026-09-21 13:43:26.741065+05:30
351,10518,1310.00,36,923,2026-09-21 13:43:26.775478+05:30,2026-09-21 13:43:26.775478+05:30
351,10074,1216.00,36,924,2026-09-21 13:43:26.775478+05:30,2026-09-21 13:43:26.775478+05:30
351,10075,304.00,36,925,2026-09-21 13:43:26.775478+05:30,2026-09-21 13:43:26.775478+05:30
351,10076,1100.00,36,926,2026-09-21 13:43:26.775478+05:30,2026-09-21 13:43:26.775478+05:30
352,10519,1310.00,36,927,2026-09-21 13:43:26.797749+05:30,2026-09-21 13:43:26.797749+05:30
352,10304,655.00,36,928,2026-09-21 13:43:26.797749+05:30,2026-09-21 13:43:26.797749+05:30
353,9849,1216.00,36,929,2026-09-21 13:43:26.826245+05:30,2026-09-21 13:43:26.826245+05:30
353,9850,304.00,36,930,2026-09-21 13:43:26.826245+05:30,2026-09-21 13:43:26.826245+05:30
354,10521,760.00,36,931,2026-09-21 13:43:26.860636+05:30,2026-09-21 13:43:26.860636+05:30
354,10079,1216.00,36,932,2026-09-21 13:43:26.860636+05:30,2026-09-21 13:43:26.860636+05:30
354,10080,304.00,36,933,2026-09-21 13:43:26.860636+05:30,2026-09-21 13:43:26.860636+05:30
355,9851,1216.00,36,934,2026-09-21 13:43:26.882803+05:30,2026-09-21 13:43:26.882803+05:30
355,9852,304.00,36,935,2026-09-21 13:43:26.882803+05:30,2026-09-21 13:43:26.882803+05:30
356,10524,760.00,36,936,2026-09-21 13:43:26.916033+05:30,2026-09-21 13:43:26.916033+05:30
356,10081,1216.00,36,937,2026-09-21 13:43:26.916033+05:30,2026-09-21 13:43:26.916033+05:30
356,10082,304.00,36,938,2026-09-21 13:43:26.916033+05:30,2026-09-21 13:43:26.916033+05:30
357,10525,760.00,36,939,2026-09-21 13:43:26.939286+05:30,2026-09-21 13:43:26.939286+05:30
357,10311,380.00,36,940,2026-09-21 13:43:26.939286+05:30,2026-09-21 13:43:26.939286+05:30
358,9856,1216.00,36,941,2026-09-21 13:43:26.959614+05:30,2026-09-21 13:43:26.959614+05:30
358,9857,304.00,36,942,2026-09-21 13:43:26.959614+05:30,2026-09-21 13:43:26.959614+05:30
359,10527,760.00,36,943,2026-09-21 13:43:26.994122+05:30,2026-09-21 13:43:26.994122+05:30
359,10086,1216.00,36,944,2026-09-21 13:43:26.994122+05:30,2026-09-21 13:43:26.994122+05:30
359,10087,304.00,36,945,2026-09-21 13:43:26.994122+05:30,2026-09-21 13:43:26.994122+05:30
360,9858,1088.00,36,946,2026-09-21 13:43:27.019018+05:30,2026-09-21 13:43:27.019018+05:30
360,9859,272.00,36,947,2026-09-21 13:43:27.019018+05:30,2026-09-21 13:43:27.019018+05:30
360,9860,1500.00,36,948,2026-09-21 13:43:27.019018+05:30,2026-09-21 13:43:27.019018+05:30
361,10530,1430.00,36,949,2026-09-21 13:43:27.054747+05:30,2026-09-21 13:43:27.054747+05:30
361,10088,1088.00,36,950,2026-09-21 13:43:27.054747+05:30,2026-09-21 13:43:27.054747+05:30
361,10089,272.00,36,951,2026-09-21 13:43:27.054747+05:30,2026-09-21 13:43:27.054747+05:30
361,10090,1500.00,36,952,2026-09-21 13:43:27.054747+05:30,2026-09-21 13:43:27.054747+05:30
362,9861,1088.00,36,953,2026-09-21 13:43:27.076587+05:30,2026-09-21 13:43:27.076587+05:30
362,9862,272.00,36,954,2026-09-21 13:43:27.076587+05:30,2026-09-21 13:43:27.076587+05:30
363,10533,680.00,36,955,2026-09-21 13:43:27.110331+05:30,2026-09-21 13:43:27.110331+05:30
363,10091,1088.00,36,956,2026-09-21 13:43:27.110331+05:30,2026-09-21 13:43:27.110331+05:30
363,10092,272.00,36,957,2026-09-21 13:43:27.110331+05:30,2026-09-21 13:43:27.110331+05:30
364,10534,680.00,36,958,2026-09-21 13:43:27.134717+05:30,2026-09-21 13:43:27.134717+05:30
364,10321,340.00,36,959,2026-09-21 13:43:27.134717+05:30,2026-09-21 13:43:27.134717+05:30
365,9865,1088.00,36,960,2026-09-21 13:43:27.155153+05:30,2026-09-21 13:43:27.155153+05:30
365,9866,272.00,36,961,2026-09-21 13:43:27.155153+05:30,2026-09-21 13:43:27.155153+05:30
366,10536,680.00,36,962,2026-09-21 13:43:27.190023+05:30,2026-09-21 13:43:27.190023+05:30
366,10095,1088.00,36,963,2026-09-21 13:43:27.190023+05:30,2026-09-21 13:43:27.190023+05:30
366,10096,272.00,36,964,2026-09-21 13:43:27.190023+05:30,2026-09-21 13:43:27.190023+05:30
367,9867,1088.00,36,965,2026-09-21 13:43:27.211849+05:30,2026-09-21 13:43:27.211849+05:30
367,9868,272.00,36,966,2026-09-21 13:43:27.211849+05:30,2026-09-21 13:43:27.211849+05:30
367,9869,800.00,36,967,2026-09-21 13:43:27.211849+05:30,2026-09-21 13:43:27.211849+05:30
368,10539,1080.00,36,968,2026-09-21 13:43:27.245462+05:30,2026-09-21 13:43:27.245462+05:30
368,10097,1088.00,36,969,2026-09-21 13:43:27.245462+05:30,2026-09-21 13:43:27.245462+05:30
368,10098,272.00,36,970,2026-09-21 13:43:27.245462+05:30,2026-09-21 13:43:27.245462+05:30
368,10099,800.00,36,971,2026-09-21 13:43:27.245462+05:30,2026-09-21 13:43:27.245462+05:30
369,10540,1080.00,36,972,2026-09-21 13:43:27.270068+05:30,2026-09-21 13:43:27.270068+05:30
369,10327,540.00,36,973,2026-09-21 13:43:27.270068+05:30,2026-09-21 13:43:27.270068+05:30
370,9872,1088.00,36,974,2026-09-21 13:43:27.291073+05:30,2026-09-21 13:43:27.291073+05:30
370,9873,272.00,36,975,2026-09-21 13:43:27.291073+05:30,2026-09-21 13:43:27.291073+05:30
371,10542,680.00,36,976,2026-09-21 13:43:27.325741+05:30,2026-09-21 13:43:27.325741+05:30
371,10102,1088.00,36,977,2026-09-21 13:43:27.325741+05:30,2026-09-21 13:43:27.325741+05:30
371,10103,272.00,36,978,2026-09-21 13:43:27.325741+05:30,2026-09-21 13:43:27.325741+05:30
372,9874,1088.00,36,979,2026-09-21 13:43:27.347740+05:30,2026-09-21 13:43:27.347740+05:30
372,9875,272.00,36,980,2026-09-21 13:43:27.347740+05:30,2026-09-21 13:43:27.347740+05:30
373,10545,680.00,36,981,2026-09-21 13:43:27.382116+05:30,2026-09-21 13:43:27.382116+05:30
373,10104,1088.00,36,982,2026-09-21 13:43:27.382116+05:30,2026-09-21 13:43:27.382116+05:30
373,10105,272.00,36,983,2026-09-21 13:43:27.382116+05:30,2026-09-21 13:43:27.382116+05:30
374,10546,680.00,36,984,2026-09-21 13:43:27.407685+05:30,2026-09-21 13:43:27.407685+05:30
374,10334,340.00,36,985,2026-09-21 13:43:27.407685+05:30,2026-09-21 13:43:27.407685+05:30
375,9879,1088.00,36,986,2026-09-21 13:43:27.428546+05:30,2026-09-21 13:43:27.428546+05:30
375,9880,272.00,36,987,2026-09-21 13:43:27.428546+05:30,2026-09-21 13:43:27.428546+05:30
376,10548,680.00,36,988,2026-09-21 13:43:27.461086+05:30,2026-09-21 13:43:27.461086+05:30
376,10109,1088.00,36,989,2026-09-21 13:43:27.461086+05:30,2026-09-21 13:43:27.461086+05:30
376,10110,272.00,36,990,2026-09-21 13:43:27.461086+05:30,2026-09-21 13:43:27.461086+05:30
